RegionID,RegionName,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
45602,Hacienda Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,853,193000,192500,191500,191000,191300,192200,192700,193200,193600,193700,194200,195100,195800,196000,196000,195400,194700,194500,195000,196200,198000,200700,203100,204400,205600,206900,207900,208500,209200,210200,211800,213700,215600,216600,217000,217700,219000,220500,221700,223200,224800,225600,225300,224700,225200,227300,230300,232900,235400,237800,240000,242100,244100,245900,247700,250000,252400,254600,257500,260600,262400,263500,265000,266800,268900,271900,276000,279300,281600,283900,286500,289300,292200,296300,302600,308900,312900,315200,317700,321700,326600,331400,336300,341400,346300,350100,354000,358800,365200,372900,382300,392100,401100,409300,417200,425500,435200,444500,451900,459000,467400,476400,484900,492300,498900,504800,509300,513300,518800,527400,537900,549400,560700,569300,575200,581600,587100,590300,593700,598500,602600,606400,610700,612400,610900,608500,604300,599000,593000,589200,587500,586600,586100,587300,585300,580500,575600,571300,565800,558400,548100,537300,528900,522400,513800,504100,494800,486800,479800,474100,470000,467800,464600,460200,455700,451600,446800,441500,436700,434700,435400,437800,441300,443000,451800,467200,476900,476400,475800,474200,473400,475000,479100,480600,478700,477200,478000,477100,474900,472600,468500,463900,462300,460000,454600,449100,446200,445300,444300,441900,440600,443700,451100,460000,465500,467700,469100,471200,474100,476400,477800,481400,489200,500200,511700,522700,533300,542700,547800,551700,556200,561000,562000,561200,561100,563000,564300,564500,566100,570300,576200,580400,583300,585000,585900,586700,588200,588800,590700,595100,598600,600600,601700,602200,604500,607600,608500,608100,608900,610800,612400,614100,611900,608200,609100,614700,619000,624400,628700,630300,632400,636600,639800,641800,644400,646700,649300,653200,657100,662000,668400,674200,676900
6395,Paramount,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,879,123300,123300,123500,123400,122700,122100,121700,121300,121100,121500,122100,122700,123300,124200,124900,125000,124800,124700,124800,125300,126300,127500,128300,128200,127400,127300,127300,127900,129400,131200,131900,132300,132200,131800,131700,132000,132400,132300,132300,132800,133700,133900,134100,134400,134500,134700,134800,134700,134900,135700,136800,138000,138900,139600,140600,141800,142900,143800,144700,145700,147100,148600,150100,150800,150700,151100,152400,153700,155200,157600,160300,163000,165300,167000,167800,168400,170300,173300,176400,179200,182400,185500,188800,192300,195000,197500,200800,204400,208300,211800,214600,218400,223300,228400,233900,240700,248400,255900,263200,271600,280200,288100,296000,303800,310800,317300,323400,329200,335600,343400,351400,358300,363900,371700,381200,389300,394200,398000,402100,406200,409800,414700,422600,429500,432300,431100,429200,428500,428800,429800,431000,431800,432500,432200,431300,431600,432200,430100,425500,418800,409700,399800,390300,379700,366000,351500,336400,321600,309800,300900,292300,284000,275700,267800,260800,254000,245800,236800,229200,224600,221200,218100,216200,216000,217900,219600,219300,218300,219600,220500,218400,215500,215200,216700,216900,214500,212100,211800,210500,207700,206900,208000,209200,209700,208500,206300,205300,205000,203900,202200,200400,199700,200500,203200,208500,213900,217500,218300,218600,220900,224100,226900,232400,240100,245800,250300,254000,255800,256800,259000,261300,264000,267400,270600,273900,277800,281600,284400,285800,286500,288500,290700,292900,294300,296400,300000,303900,306000,307800,310300,313200,316800,320100,322700,325300,329200,331900,333700,336600,340400,343600,344900,348300,355000,360400,363200,366900,371200,374200,377000,380900,386400,390200,392600,394400,394900,395900,400500,404700,406200,407900,410800,412400
5465,La Mirada,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,953,168000,169100,169600,169400,168600,167900,167200,167000,167300,168400,169400,169600,169700,169900,169800,169800,170100,170400,170600,171100,171800,173100,175200,177100,178000,178700,179700,180500,181100,182100,183900,185900,187300,188600,190200,191800,192600,192900,193400,195000,197400,199700,201600,203400,205500,207500,209500,210600,211500,213500,216000,218500,220800,223100,224900,226300,227400,229400,231600,233700,236200,239200,241400,242800,244600,247000,249000,250900,253300,256100,259400,262700,266100,270100,274400,278900,283700,288500,294200,301100,307800,313000,317200,321800,327000,331300,335200,339800,344900,350200,355500,361900,369600,378200,386600,395700,405400,415000,425600,436800,445400,451700,457700,462800,468000,474700,480500,484200,488000,493200,499600,506100,514100,523400,533100,540700,545400,547400,550500,555400,559100,561800,564000,565000,564400,563000,560100,556600,553800,552000,551300,550800,549800,547700,544400,539000,531600,523400,515700,507800,497800,487500,476500,464400,452500,441400,429200,418700,411700,406900,401900,397400,393700,390600,387800,384500,380500,375600,371700,370100,370100,370400,370700,371500,373200,375100,378500,382000,384900,387800,391200,391500,389800,385900,381500,378000,376500,374500,371400,368800,366900,364200,359900,355000,350400,348500,348400,348400,347100,345600,344400,343800,343700,345500,349800,357400,365900,371300,376100,382200,388100,393200,398000,402500,408200,415000,422400,429000,433800,439500,444800,447000,447300,449500,451300,452900,454400,457200,460000,462300,463700,464700,465600,466400,468700,471000,473800,477100,481500,484600,486400,487600,489100,491200,493500,495900,498300,501300,505400,510900,516100,519100,521300,523400,524500,525200,527400,530400,534000,537500,541900,547200,551800,555300,557300,557400,558900,562200,564600,567900,572500,576400,579400
24384,Diamond Bar,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1008,188300,187700,187000,186700,186700,186800,186900,187300,188000,188800,189600,190200,190200,190100,190300,190400,190300,190900,192000,193300,194800,196800,198600,199800,200700,201400,201800,202300,203400,205200,207500,210200,212800,214900,216600,217800,218800,220400,222300,224100,225800,226700,227300,228500,230500,233200,235700,237600,239600,242100,244600,246800,248300,249200,250300,251800,253800,256400,259800,262800,265100,267100,268800,270600,272900,275600,278100,279900,282100,285400,289300,293400,297700,302000,306700,312100,318000,324300,330900,337500,342200,345600,349300,353500,357400,360900,364600,369400,374900,381500,389400,398200,406800,414900,422400,431800,443400,456100,469300,482100,492800,500100,503000,503800,506400,510600,515500,521000,526400,532200,537900,544100,552500,561400,570400,579200,585000,587000,589200,592200,595800,599900,604800,607300,604500,600000,597700,596700,596000,596400,597400,597500,596400,594500,590500,584800,579900,575700,571100,564600,555300,545300,535700,525900,515500,506100,496100,487200,481700,478800,476000,473700,470800,467800,465500,463100,459500,455400,452400,451500,452100,454200,457200,457900,463100,473400,480600,480600,480800,479600,478300,478400,480000,478800,475700,474200,473400,470200,465600,462900,461800,461900,461700,458100,450700,443400,439800,438800,438900,438500,438300,439700,442400,445800,449400,452900,455100,456600,458500,463100,468700,474000,481000,491800,503200,515400,528300,540500,551200,560700,566100,568100,568800,570800,573100,575100,574700,572200,572100,577100,584500,591500,597200,599600,599400,599100,601700,605500,610200,614300,614400,612300,611200,611000,612100,614800,616100,617000,618800,621100,623300,624400,624000,623500,624500,626900,630400,634700,638200,640800,644900,649500,654000,659800,666600,670500,673200,678100,683700,689700,695600,700100,702400
10774,Cerritos,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1030,205700,205600,205300,205100,205200,205200,205500,206600,208700,211500,214400,216500,217500,217900,218200,218200,218500,219600,221200,223200,225100,227100,229000,230100,231300,233300,235700,237500,238700,239600,240900,243100,245400,246900,247400,248000,248400,248600,249300,250800,252700,254800,257500,260300,262900,265200,267700,270000,272500,275000,277400,279700,281400,282400,283700,285500,288500,291900,294800,297900,301000,302600,304100,306900,310400,313200,316000,319300,322100,324800,328900,333500,338500,344100,349500,355300,361900,368600,375400,382200,388400,394300,399600,403500,406700,410000,414300,421100,429400,439000,448500,456700,463400,470300,477600,488100,503000,520700,536500,546900,553600,559500,564100,568000,573000,578100,584000,592100,602100,613300,624400,634100,643300,649900,654400,659300,664100,667400,669600,671400,669100,665000,664000,665600,665600,666700,667000,663700,657800,654200,654600,656500,657400,656200,652200,646400,641000,635600,630300,624400,618500,612000,604900,594800,582700,571700,561700,552600,546800,542700,539200,537400,535200,532200,528800,525000,520700,515500,511200,510900,513600,516700,520700,524400,532400,544000,551100,550400,550700,551100,550000,544500,538800,533900,531000,529700,530500,530000,528700,527500,526700,527900,530900,533000,531500,529800,527900,524300,518300,513600,511600,513900,517400,520300,522100,525300,527900,528800,528800,531200,536000,541000,546900,555500,562700,569300,578200,588600,596100,601900,606800,613100,614800,612400,611100,614000,617100,621100,627200,632100,634300,635100,636300,635900,635400,636700,638700,640300,642200,643100,643700,645400,647700,649400,651800,653400,654200,655800,659200,662800,667000,670400,667500,662900,664700,670700,675000,679100,683700,688300,692600,695800,699100,701500,702200,702600,705500,709400,715200,723800,731400,735200,736600
16961,Bell Gardens,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1047,142600,141700,140200,138900,138500,138000,137000,136000,135300,135000,135500,136100,135800,135400,135500,136500,137600,138500,139600,140800,141700,143000,144100,144400,144600,145100,145500,145200,144700,144600,145000,145700,146000,145600,145200,145300,145800,146700,147800,148800,149000,149100,149900,151100,152100,153000,153800,154600,155800,156800,157200,157400,157400,157200,158000,159300,160800,162600,163900,164300,165000,166700,168600,170200,171700,173000,173600,174300,175300,176800,178800,181100,182900,184100,185500,187300,189400,192300,194900,198200,202200,206300,209400,212700,215900,219700,223300,226600,230200,235200,240200,243500,247000,252600,259600,266900,274300,281200,289300,299200,309800,318900,326600,334200,341400,346800,352100,358700,366900,375200,382300,389100,396900,404900,412700,420100,424700,427700,431500,435400,439300,445000,452000,457500,459700,459100,459500,461300,461900,462300,465000,467700,468500,468700,468400,467100,465400,463800,461200,456600,448900,439800,430800,420900,409500,398300,383600,367300,354800,346700,338900,331100,322000,313200,305900,298700,290800,282700,275500,269600,266100,264400,264200,263700,269800,279500,285800,287100,288900,289600,290500,291500,290300,286900,283200,282500,282000,278800,273600,271000,268100,265400,265600,268300,269900,269700,268800,267200,265200,263700,263000,263400,267400,270500,272500,275700,278200,278400,280700,283800,285800,288300,293000,298400,303100,308900,315500,319800,324300,329500,332900,332900,332000,332900,337500,342100,343800,347300,355300,363100,366800,368600,368900,370400,374400,378600,378000,377000,379200,382800,383600,385900,388000,389100,391200,395700,400200,403700,406300,410600,417400,423000,419200,412300,413900,423000,431100,438100,441500,441500,446100,453400,458400,463000,470200,474700,477900,482100,487100,491500,494700,497000,498800
32923,Monrovia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1065,166400,165500,164600,164200,164200,163900,163600,163800,164600,165600,166500,167000,167100,167400,167500,167200,167200,167500,168100,169100,170400,172100,173800,175400,176900,178000,178500,178900,179600,180600,182200,184100,185600,186800,188100,189200,190400,192700,195900,198500,200100,201700,203400,205300,207900,210800,212800,214300,215900,217600,219400,221300,224000,226200,228100,229200,230100,231700,234000,236100,237800,240100,242700,245200,247500,250400,252900,255300,258100,261300,264900,269100,273000,275900,278800,282700,287100,291600,296400,302200,308700,314600,319500,324300,329500,334500,339500,345000,350300,355700,361700,368300,374800,382000,389900,398800,407800,416300,423900,431200,438800,446200,452500,457700,462600,466800,471900,479500,489500,501100,512900,523900,532400,538300,542800,546000,547700,549000,550300,550300,550500,552900,556500,559400,561200,563600,567000,570300,571000,570700,570900,570600,568900,565500,560200,555500,551900,548800,546000,541800,533700,524500,516500,509400,501600,493300,484800,478500,473800,469700,466300,463800,460100,456400,453100,450100,446700,442600,438900,436800,434800,433100,433800,435200,441100,449400,455100,455100,455800,456500,457200,453700,452200,451400,448000,445300,447000,448300,448000,445700,440700,436300,432300,428400,426000,426300,425600,422800,421000,421000,420600,422000,424900,428400,433700,440300,442800,442300,443200,446600,449100,450900,456600,466600,476400,485000,493600,502400,511100,517200,520100,523800,527500,529100,530000,533400,537900,542700,547300,552700,556400,559100,562100,562700,560200,559400,560000,559200,560300,564500,568200,569900,571100,573000,575800,578900,581000,581900,582700,584900,589100,592000,594100,598300,602000,603800,609000,616000,620900,624300,628500,632500,635200,636800,636300,634000,634500,639400,643800,647100,650200,654300,657100
22827,Rowland Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1098,174600,173700,173100,173100,172300,171500,172100,173400,174900,176500,177600,177800,178400,179300,179900,179700,179500,179800,179600,179200,179600,180600,181200,181700,182900,185000,186700,187500,188500,190200,192000,193900,195200,196300,197400,198200,198300,198200,198300,199300,201300,204200,207100,208900,209700,211400,214100,215700,217400,220100,222200,223600,225100,226800,229000,231800,234600,238100,242200,245800,247900,250100,253200,256100,257700,258300,258400,258900,260400,262700,265400,269300,273400,276600,279600,283700,288300,292000,295300,299200,304200,309100,313700,318800,325600,331200,334600,337200,341100,347000,354800,363200,371500,378200,384800,392800,402200,413300,426000,437500,446500,453600,458200,461700,465500,470000,475600,481500,485200,488200,494200,505000,518500,530800,540800,550100,557600,562700,566800,571300,576700,581900,586500,590000,590800,589300,588100,587400,584900,582300,581300,579300,574600,570500,565200,558100,551700,546700,541800,534900,524700,513100,501700,490800,480100,470400,462200,455500,450000,445500,441700,439200,436000,432700,430400,428400,425100,420800,417600,416600,417200,418500,421100,422300,428700,438100,442600,442100,444000,444700,442600,439000,436000,435900,435600,433400,431200,430600,430200,429800,429300,429000,428600,427200,424000,419500,414700,411400,409400,408000,406400,406600,409000,413700,419700,424400,425800,425700,428000,433100,438300,442700,449800,458500,466800,476500,485700,491800,496900,501000,504300,510000,515400,518400,520700,521200,519500,518600,521100,528200,536400,542300,546900,550200,551800,553000,555500,560800,568000,572200,572700,572700,573300,574300,574900,575100,575400,576400,578300,581800,584500,584600,581500,579000,580500,584100,587100,589300,590400,590800,593300,598000,602300,606300,611000,615500,620200,626000,630700,635400,640300,645300,648500
39306,La Puente,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1105,132000,130900,130300,129900,130000,130200,130100,130100,130400,131300,132200,133000,133600,133700,133700,133800,133700,133500,133300,133300,133500,134000,134500,135100,136000,137200,137900,137700,137400,137400,137600,138200,138500,138200,137800,138000,138400,138900,139300,139900,140600,141000,141600,142700,143700,144700,146000,147400,148500,149800,151400,153300,154900,156400,157900,159000,160200,161800,163200,164500,166000,167600,168900,169900,170700,172000,173700,175600,177400,179200,181300,183700,186100,188000,189800,192200,195500,199000,202200,205500,209300,213100,216900,220500,224000,227500,231300,234400,237200,240500,244800,249400,254700,260800,266900,272800,279700,287900,296700,306000,315700,324800,332400,338600,344100,349700,355500,361800,368400,374400,380100,386700,394100,401500,409000,416800,423100,426900,430200,435200,440100,445100,451500,457500,460100,460100,459200,458300,456800,455000,454200,453800,452600,450400,447500,444000,440100,435900,431900,428000,422200,415000,405900,395000,384200,374900,363600,351300,340600,331700,322700,313800,304100,294400,285400,277000,268200,259100,251100,246000,243400,242000,241800,242000,246400,255500,264700,269600,273000,275800,279200,281100,281500,281300,280900,279400,276700,272600,269500,267900,266200,264500,263000,261800,260100,258100,257200,256900,256100,254700,254100,255600,259100,262500,266000,268800,270500,271700,272600,275300,279500,283400,286200,290600,295900,302100,308400,315200,322700,330000,335100,339100,341900,343600,345100,346900,348300,349700,350700,352800,355000,356500,357600,358000,359100,361700,363800,365400,368400,371900,373900,375100,376800,379200,381900,384400,386100,387400,389200,391500,394000,396500,399100,402100,404700,406700,408700,410700,413100,415700,419500,422500,424300,426800,430700,433700,436300,439900,443900,447400,448700,449300,450500
30187,Altadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1238,191900,192100,192200,191100,190000,190100,190300,189800,189600,190600,191900,193000,193900,194200,193300,191800,190400,190300,191700,194100,197500,201700,205100,207800,210700,213400,214800,216600,219000,220800,222000,223600,224900,227200,230600,232800,232900,232800,234900,238800,242400,243100,243100,243600,244500,245600,247900,251000,254100,257700,260700,263100,265900,269300,272000,274700,277500,280800,283700,285200,285400,287400,291000,293600,294400,295500,298600,303200,308600,313900,318500,323300,328700,333800,339000,344800,350700,355900,361700,367200,372800,378300,382800,385300,387700,390000,393400,399300,408300,418000,426400,434500,444600,453900,459400,465500,475800,488900,501200,510800,518300,526100,534300,540200,543300,547500,555400,567700,580000,590700,599600,608900,619300,630000,637400,642400,644700,644700,647600,655100,662400,668600,673000,674000,671400,669500,670600,672400,668200,662400,661500,664000,663400,661700,660500,660100,661200,660000,655000,649600,642200,630900,621800,614900,606200,596100,585200,574500,566300,560600,555200,551300,546000,540300,536600,534100,528900,522600,520400,521000,519400,516700,516300,514400,530900,559900,569400,553700,546100,543900,541100,538700,539500,537700,536600,537700,535500,531200,529200,525400,518500,513700,509800,506400,505300,505900,505500,505000,502200,498900,499700,508000,517300,524300,527800,530300,530700,532600,536000,541500,547100,550000,551900,561300,573900,584200,594400,605000,612000,618600,624200,627000,621200,614900,617700,625600,631100,635500,636100,634200,635300,639800,644900,649000,650400,651500,653900,658000,662100,667700,671500,673300,674000,674600,674300,675200,676900,678500,682500,687700,692300,695100,709000,727100,735000,730500,729500,733300,738500,740600,745700,755000,764300,772300,777500,779500,786300,799500,807500,812000,819300,828000,832700
